timestamp,red,ir
93297556.0,80522.03734089572,106483.49832062025
93317556.0,80542.25613929042,106553.4469580657
93337556.0,80562.67412112805,106616.7304786658
93357556.0,80578.80959914632,106692.3911868611
93377556.0,80607.47643191362,106772.65912188373
93397556.0,80631.82003906279,106825.2476987708
93417556.0,80641.70583178323,106850.37656455394
93437556.0,80639.242903016,106829.76994748457
93457556.0,80628.31310667619,106784.85675354862
93478556.0,80617.73408279958,106748.50377908109
93498556.0,80609.09980529881,106743.36013074373
93518556.0,80616.04849132648,106779.91544630523
93538556.0,80631.63015083547,106816.5165721466
93558556.0,80639.82350692533,106855.31402422866
93578556.0,80654.70830427222,106900.26038657811
93598556.0,80673.4106725031,106935.77484231102
93618556.0,80680.02851657686,106972.74343444065
93638556.0,80683.18427400896,107007.47182840682
93658556.0,80690.57238905045,107046.1947620539
93679556.0,80700.56168113212,107086.094924465
93699556.0,80709.1178833133,107121.71038781585
93719556.0,80720.03615151983,107162.56435701103
93739556.0,80740.89115275006,107227.88623833336
93759556.0,80757.31912863192,107285.08336968574
93779556.0,80755.77745333001,107206.03645790106
93799556.0,80713.38219585479,106985.75027414036
93819556.0,80638.30844852718,106748.80248968594
93839556.0,80584.59121363316,106582.71968720993
93859556.0,80557.93661475161,106521.27500791407
93880556.0,80557.00777551046,106520.96532843572
93900556.0,80568.321846898,106549.92543798537
93920556.0,80572.73234067704,106598.49825596667
93940556.0,80589.53453718727,106647.92239514785
93960556.0,80606.18822701267,106695.81437318644
93980556.0,80619.80042499934,106724.29886146041
94000556.0,80629.75291747434,106732.12672292202
94020556.0,80626.40229172172,106715.17547145064
94040556.0,80621.1224014458,106690.68847080955
94060556.0,80615.21899599083,106676.76382909343
94081556.0,80616.37818191497,106663.48723689285
94101556.0,80614.23167080978,106678.99424054612
94121556.0,80618.85071733111,106703.05023932527
94141556.0,80633.7787380461,106735.407091342
94161556.0,80642.87934042148,106798.35401823734
94181556.0,80671.20133592347,106849.78768415216
94201556.0,80689.53742896428,106894.73251432023
94221556.0,80693.3541855234,106936.10135429895
94241556.0,80709.48241006643,106976.24442592151
94261556.0,80713.60323088517,107020.45640775978
94282556.0,80721.56850104616,107058.85939065373
94302556.0,80736.41774302971,107121.57711335534
94322556.0,80747.16160166416,107166.17592554353
94342556.0,80746.51066263756,107121.15258527291
94362556.0,80715.27561442436,106965.60420952906
94382556.0,80661.81796907083,106735.47638693902
94402556.0,80600.62880720703,106537.25271469116
94422556.0,80565.68214309974,106421.08995516467
94442556.0,80553.03106597724,106367.39114917471
94462556.0,80543.06831754149,106340.76591932109
94483556.0,80546.39784306352,106340.01997179388
94503556.0,80550.5483024728,106384.5873795969
94523556.0,80564.07603348148,106451.79409639756
94543556.0,80586.8517319223,106528.47040644745
94563556.0,80609.89822197639,106585.62452448251
94583556.0,80630.9062722071,106610.0448929334
94603556.0,80626.91614291699,106609.43573794788
94623556.0,80620.2331503014,106583.6523861214
94643556.0,80624.9382486048,106584.73716330148
94663556.0,80623.69551333197,106604.15167270998
94684556.0,80625.37411078767,106621.102276615
94704556.0,80632.21566309464,106662.52983483458
94724556.0,80646.08963668313,106702.54981965796
94744556.0,80662.8260257295,106752.33616230407
94764556.0,80679.83442024892,106814.0724542015
94784556.0,80704.21461698833,106865.32707501989
94804556.0,80720.71142131308,106934.19027949066
94824556.0,80732.61238404032,106989.38114039417
94844556.0,80747.16110938817,107023.33881310235
94864556.0,80752.3131452573,107067.87878221305
94885556.0,80748.04647046243,107046.51122697574
94905556.0,80723.80459135966,106887.78768201295
94925556.0,80663.8787587525,106635.86481833889
94945556.0,80591.76215542866,106397.97671008043
94965556.0,80550.87034126127,106255.68614101558
94985556.0,80540.05557597088,106214.89652679511
95005556.0,80541.70314365102,106228.86973631699
95025556.0,80556.2272538705,106257.27283183005
95045556.0,80569.53740284563,106306.59307746719
95066556.0,80580.27180147698,106379.95444954249
95086556.0,80599.45108446291,106455.83725548905
95106556.0,80617.43395169172,106511.46789082576
95126556.0,80625.66415734852,106546.01996639147
95146556.0,80635.0770738791,106574.59174902191
95166556.0,80646.09996158966,106572.09478602314
95186556.0,80644.89013990876,106561.06073927143
95206556.0,80649.26558690265,106588.97874771876
95226556.0,80664.04755406507,106626.33627656222
95246556.0,80672.03896595161,106666.77599255726
95267556.0,80678.43958801408,106700.61505451635
95287556.0,80681.1460550357,106722.09190254542
95307556.0,80690.97836698545,106771.04347887263
95327556.0,80709.94928556036,106825.99564013601
95347556.0,80725.67096679522,106868.89679691222
95367556.0,80744.51726111828,106915.51314352633
95387556.0,80754.1559640152,106953.10478628508
95407556.0,80764.03601123254,106991.20079147456
95427556.0,80776.27457663392,107000.86152368167
95447556.0,80752.88021222908,106876.08309108233
95468556.0,80688.39279676777,106627.43330945072
95488556.0,80612.57650461482,106376.7932735058
95508556.0,80558.12063318075,106183.8102746098
95528556.0,80527.87788288642,106093.40526874198
95548556.0,80527.3829923363,106106.99577993336
95568556.0,80551.6495172783,106158.0450025713
95588556.0,80567.51364729498,106217.38377787729
95608556.0,80582.35395126816,106277.12820759654
95628556.0,80599.92031518141,106345.9468680293
95648556.0,80614.97828430543,106418.73977485712
95669556.0,80634.51557821014,106470.02656229273
95689556.0,80644.24125081726,106500.30272097782
95709556.0,80642.98527785837,106500.75938597354
95729556.0,80643.93516137742,106500.65887593987
95749556.0,80654.4073914325,106528.7902651387
95769556.0,80667.6199845829,106557.69322086472
95789556.0,80677.11045110598,106593.75152772717
95809556.0,80687.91207360965,106631.2542708887
95829556.0,80697.54553644752,106670.05912597064
95849556.0,80709.68488191429,106717.46239155602
95870556.0,80717.97240843925,106743.37746475979
95890556.0,80722.84279447066,106779.29186315084
95910556.0,80734.95628873985,106821.88466933375
95930556.0,80745.57588162323,106854.52799854429
95950556.0,80763.02541390588,106905.64632113562
95970556.0,80778.38379411589,106941.43923769402
95990556.0,80786.21266781422,106975.1246029109
96010556.0,80794.21118042401,106986.90341789964
96030556.0,80770.9463667693,106875.20662577829
96050556.0,80715.18249558656,106636.59203924242
96071556.0,80639.86009236501,106359.02813830206
96091556.0,80570.44047513261,106159.64223806979
96111556.0,80544.01148818863,106080.28477001848
96131556.0,80543.93423045459,106087.85194050716
96151556.0,80558.34360672924,106128.2632436932
96171556.0,80576.55357158752,106169.53768778677
96191556.0,80589.55894199217,106234.46040214115
96211556.0,80607.34857591093,106297.42166998453
96231556.0,80622.13792222203,106353.01745846568
96251556.0,80637.03417522646,106410.49109613852
96272556.0,80647.78553043526,106437.68990350653
96292556.0,80646.50999542425,106447.7222707191
96312556.0,80644.33838065693,106447.14656415452
96332556.0,80647.49167168124,106464.36262576426
96352556.0,80659.2445712469,106505.06191655021
96372556.0,80676.2749594914,106529.49624111532
96392556.0,80692.49534752386,106557.67391651805
96412556.0,80698.55425708223,106591.24910620955
96432556.0,80702.05881037495,106630.11774533565
96452556.0,80716.31562462385,106668.97977700002
96473556.0,80726.14661592914,106702.0453327327
96493556.0,80730.64803413418,106749.56410225917
96513556.0,80740.87142071888,106794.1749816437
96533556.0,80755.16488940665,106854.5446503339
96553556.0,80776.34462022941,106911.11291346158
96573556.0,80793.80480667503,106934.85215840256
96593556.0,80798.35273650654,106968.90368446126
96613556.0,80808.09494039143,107011.44612532071
96633556.0,80818.35658521898,107053.55181930377
96654556.0,80821.29733393384,107082.09295697488
96674556.0,80832.30118391485,107108.44985899262
96694556.0,80830.6616966727,107084.86754320972
96714556.0,80786.3078573813,106889.0831462102
96734556.0,80712.38526336642,106584.44533642493
96754556.0,80639.91115265027,106311.19587557921
96774556.0,80588.97282654635,106148.60016709351
96794556.0,80567.97651080281,106099.31942869959
96814556.0,80570.66327211815,106103.711979765
96834556.0,80579.43317373813,106140.9845666498
96855556.0,80581.38162881401,106173.199529782
96875556.0,80586.16171316555,106212.5098774304
96895556.0,80605.68497844593,106286.49650602843
96915556.0,80629.01758454123,106355.36751677789
96935556.0,80648.65938421813,106410.95665513049
96955556.0,80660.89838029235,106439.56836169901
96975556.0,80667.33847395395,106438.4156418538
96995556.0,80669.99359493362,106434.23370287771
97015556.0,80668.97918760483,106450.6678265665
97035556.0,80675.71418827244,106484.11561125057
97056556.0,80683.92245464903,106509.99542352528
97076556.0,80691.77627304204,106548.41127134825
97096556.0,80706.33843612327,106590.42504883508
97116556.0,80716.32452468878,106637.84443743128
97136556.0,80733.04761500354,106704.67036380377
97156556.0,80759.14793393516,106745.46697482985
97176556.0,80768.89534395373,106782.20712890013
97196556.0,80779.78509618097,106829.16339921857
97216556.0,80796.03724375738,106864.21700307899
97236556.0,80800.18357549806,106902.80827307221
97257556.0,80807.4994523075,106935.2787192709
97277556.0,80810.46790743025,106966.50538106808
97297556.0,80816.9798650516,107011.82827200567
97317556.0,80840.447682708,107067.63115232984
97337556.0,80857.31958294346,107114.8053133584
97357556.0,80872.65789728286,107163.89814361445
97377556.0,80889.46138679828,107199.04702884515
97397556.0,80872.37170374529,107082.09851955662
97417556.0,80799.308920619,106818.05382410879
97437556.0,80712.75983122236,106554.2083525363
97458556.0,80661.86964206156,106364.08021670354
97478556.0,80636.92754749522,106294.63901160509
97498556.0,80631.7512016808,106314.34568529876
97518556.0,80645.20070006498,106365.16983187848
97538556.0,80663.80780278308,106414.31021268432
97558556.0,80688.58082455044,106457.66648283137
97578556.0,80713.06511839936,106532.61335485731
97598556.0,80728.80248869957,106605.48069532713
97618556.0,80741.79301989521,106649.19848514709
97638556.0,80749.76907769794,106660.92026090567
97659556.0,80742.17886725371,106656.40636688955
97679556.0,80734.76299759859,106662.51100183347
97699556.0,80741.69564118604,106662.13208848849
97719556.0,80747.80093114219,106694.93605444607
97739556.0,80767.51810052253,106753.52027016261
97759556.0,80797.08308082931,106800.20063465659
97779556.0,80800.19717329014,106840.77622290135
97799556.0,80805.5627613517,106862.34595704761
97819556.0,80820.85922784661,106898.43533525764
97840556.0,80827.57777333038,106949.74006121955
97860556.0,80842.37096304705,107004.59730507692
97880556.0,80852.87494373691,107062.84916092808
97900556.0,80865.675922073,107105.07250862179
97920556.0,80885.44959350087,107161.01553084195
97940556.0,80896.17780952193,107213.91316927571
97960556.0,80910.17073355173,107245.22268651042
97980556.0,80925.43320951927,107287.62058802192
98000556.0,80936.22740737331,107330.50402379203
98020556.0,80941.7010579601,107368.52123366672
98041556.0,80953.07755153817,107407.22573524789
98061556.0,80955.65194518771,107386.15757012964
98081556.0,80918.3653403673,107224.13921091292
98101556.0,80854.81801014338,106958.11957148049
98121556.0,80778.31987467944,106715.04453160177
98141556.0,80734.20255786934,106563.87014694282
98161556.0,80728.85602594394,106519.31139226367
98181556.0,80724.97701404316,106544.19485546253
98201556.0,80736.59518109911,106574.20965894568
98221556.0,80742.83627930155,106602.48254147463
98242556.0,80747.72169587735,106634.71400426196
98262556.0,80763.72063880975,106675.57012482613
98282556.0,80771.00790033059,106710.79979339069
98302556.0,80778.63791006524,106723.0212188056
98322556.0,80778.09161649467,106726.17150939578
98342556.0,80777.50710585303,106694.49045951644
98362556.0,80770.28476799505,106660.38043459707
98382556.0,80766.21252261839,106672.29328576851
98402556.0,80781.58785798714,106698.9187249104
98422556.0,80783.23621316181,106747.1796608372
98443556.0,80793.99681052196,106794.61247794148
98463556.0,80805.50644259709,106812.09648098322
98483556.0,80805.71051225107,106829.05434539326
98503556.0,80819.09266021033,106859.60104425676
98523556.0,80829.4522013956,106907.87324439385
98543556.0,80842.56113809883,106947.68367975857
98563556.0,80853.65999021172,106979.25422903767
98583556.0,80862.99915980315,107022.42842591528
98603556.0,80877.64230236957,107072.91927262515
98623556.0,80891.05396895652,107122.13217967925
98644556.0,80900.64187700025,107146.69674924981
98664556.0,80905.37566165053,107188.13971766662
98684556.0,80917.52703302538,107218.77852202416
98704556.0,80900.0818219673,107124.38174582945
98724556.0,80851.92149085834,106919.66710421997
98744556.0,80802.31147125013,106694.71378380462
98764556.0,80750.54583972288,106542.73580759179
98784556.0,80728.54445759923,106487.7848418968
98804556.0,80730.51728196899,106501.73962265617
98824556.0,80743.97469073888,106557.7938363842
98845556.0,80757.32593576415,106610.6833795013
98865556.0,80765.02061066403,106678.25491013261
98885556.0,80793.52976774666,106764.82115667965
98905556.0,80815.21262366875,106841.25864872336
98925556.0,80831.66248811827,106904.99332109891
98945556.0,80853.5971253653,106938.23874029977
98965556.0,80855.36609873176,106940.24322228885
98985556.0,80853.47484691776,106935.55860466007
99005556.0,80855.23061878444,106957.05839134124
99025556.0,80866.9829442969,107003.35156884798
99046556.0,80884.50462416715,107058.42078412147
99066556.0,80889.56795885353,107115.66115551225
99086556.0,80902.70911590266,107166.89127695965
99106556.0,80927.14297020822,107237.12424317232
99126556.0,80951.48396860738,107299.50691936776
99146556.0,80968.4951491545,107336.5901272188
99166556.0,80978.87934229808,107386.52054357064
99186556.0,80990.57663125765,107434.22610412506
99206556.0,81000.94519742925,107481.16729407044
99227556.0,81012.61826080401,107520.33130369923
99247556.0,81018.20466654535,107556.891313545
99267556.0,81029.19857706006,107615.1826717306
99287556.0,81037.2885380676,107605.19552034009
99307556.0,81008.99023358256,107464.89053740869
99327556.0,80964.02881599749,107241.23475283812
99347556.0,80905.64631435883,107027.84788031323
99367556.0,80852.0251775067,106901.86484574398
99387556.0,80841.87846192183,106864.94729758776
99407556.0,80849.67855076073,106895.18442643866
99428556.0,80858.49622884342,106944.43517203652
99448556.0,80872.87061216858,106999.16660428606
99468556.0,80891.8505588597,107077.74496819597
99488556.0,80914.10229713818,107163.97343372757
99508556.0,80936.87962344252,107250.00776048831
99528556.0,80960.6566163497,107314.89615130634
99548556.0,80975.8099098464,107347.62345320068
99568556.0,80977.24916844962,107350.34243585364
99588556.0,80974.88697834795,107354.65793891036
99608556.0,80983.70066605433,107390.70962445294
99629556.0,80991.85677311389,107422.70104959796
99649556.0,80996.51999328658,107458.55533120275
99669556.0,81015.23969729783,107505.33778982708
99689556.0,81029.46042893102,107560.36667015562
99709556.0,81046.09350190358,107626.97772168569
99729556.0,81067.99342528795,107670.12676019789
99749556.0,81076.67043564943,107712.1774149783
99769556.0,81093.08078708891,107755.42688717008
99789556.0,81102.05264430132,107789.17054452581
99809556.0,81104.56862866493,107836.90370439255
99830556.0,81122.34890054137,107886.33180639234
99850556.0,81129.68573848519,107928.27237606334
99870556.0,81139.36954217919,107967.16993329658
99890556.0,81154.01989484183,107997.51934521597
99910556.0,81145.91141204965,107929.91382749616
99930556.0,81105.80123328145,107711.89896490291
99950556.0,81032.19731847782,107440.3924590725
99970556.0,80966.62756741226,107231.23373886506
99990556.0,80931.9031137714,107141.90117227877
100010556.0,80922.69061909543,107131.17441877173
100031556.0,80930.71182914605,107172.12364148532
100051556.0,80936.03341859831,107241.6734273925
100071556.0,80956.12489855432,107293.86336858167
100091556.0,80981.27016844996,107369.09421049157
100111556.0,80999.93890016843,107451.67169241142
100131556.0,81026.16582295785,107509.96731246197
100151556.0,81041.67470015679,107555.13741862854
100171556.0,81047.04996397533,107562.8860401737
100191556.0,81046.09508031006,107560.07527258484
100211556.0,81045.95445385954,107573.66326928919
100232556.0,81052.20721452238,107597.53919954265
100252556.0,81057.47314285966,107620.50057528593
100272556.0,81067.84295960549,107647.59986528059
100292556.0,81079.98200343852,107703.85261745116
100312556.0,81099.93423787452,107763.33442870826
100332556.0,81116.94704367802,107814.673835549
100352556.0,81127.68474678893,107864.48066714834
100372556.0,81148.00621033223,107913.90838975093
100392556.0,81159.22055161516,107970.73323858241
100413556.0,81167.1874082882,108015.71963120715
100433556.0,81176.12322608122,108050.25351068264
100453556.0,81180.03003001431,108086.11341738932
100473556.0,81195.63247975885,108128.67607355339
100493556.0,81211.51614596948,108166.3625579909
100513556.0,81221.57707303291,108196.14446466719
100533556.0,81229.9947968375,108218.84778172929
100553556.0,81217.328945633,108135.77964725027
100573556.0,81164.69590251648,107906.01898616711
100593556.0,81090.14713584114,107636.18706623693
100614556.0,81031.57151421503,107442.56742381045
100634556.0,81000.38055601879,107373.96309025004
100654556.0,81000.08468706983,107381.17157215661
100674556.0,81011.68327927028,107426.95594590498
100694556.0,81026.76078949966,107494.31337193484
100714556.0,81055.27575694432,107549.31763313845
100734556.0,81071.15183253208,107608.33969069077
100754556.0,81085.50941835264,107673.08206291424
100774556.0,81104.33444566798,107723.56892397345
100794556.0,81108.98209243416,107757.9929763388
100815556.0,81115.4101735474,107778.77292103425
100835556.0,81118.01681709413,107797.98045948124
100855556.0,81123.4839063624,107816.38803185325
100875556.0,81135.53492265126,107847.48694083403
100895556.0,81145.19893093659,107898.0293559837
100915556.0,81165.90063404784,107953.02389067884
100935556.0,81184.20066181681,108008.31549246208
100955556.0,81200.71027250154,108058.69434786213
100975556.0,81215.4558639394,108119.04131899987
100995556.0,81223.08290703897,108182.93926001331
101016556.0,81242.96286565643,108232.1436399557
101036556.0,81257.44393870937,108287.98601874568
101056556.0,81262.5692304828,108347.75868798779
101076556.0,81276.35554937567,108401.95826249223
101096556.0,81294.79070797614,108460.1109439969
101116556.0,81318.71132227335,108513.23678560062
101136556.0,81336.81673062165,108550.0492601376
101156556.0,81346.64425234628,108592.9071489764
101176556.0,81354.4638354679,108632.27850017564
101196556.0,81345.04721469629,108561.646474412
101217556.0,81297.92831759946,108340.3203593792
101237556.0,81220.27970468544,108075.39431756496
101257556.0,81162.36823270036,107878.07353249886
101277556.0,81136.99749206394,107799.57607494592
101297556.0,81136.95298024295,107823.56395188188
101317556.0,81161.11825995534,107884.72913889143
101337556.0,81174.8119247388,107946.3541846186
101357556.0,81188.58477369815,108007.14010820532
101377556.0,81209.34182207008,108067.19010646908
101397556.0,81218.93598970876,108125.75812409261
101418556.0,81228.83775667581,108170.00500330434
101438556.0,81234.49458679708,108196.92652499702
101458556.0,81245.39142049098,108211.86176587366
101478556.0,81248.83694549825,108216.36330572797
101498556.0,81244.29029590782,108237.30233028828
101518556.0,81268.34001527658,108277.98834012712
101538556.0,81284.43835175176,108322.9482103931
101558556.0,81288.44702746774,108366.46659699405
101578556.0,81303.36509639397,108399.05305831443
101598556.0,81308.15584325495,108434.58737128605
101619556.0,81312.36811758061,108473.38665304643
101639556.0,81322.5545312182,108518.6143215313
101659556.0,81338.13893121248,108577.8000108813
101679556.0,81352.26858642728,108634.85163139664
101699556.0,81363.78971870434,108694.16260686994
101719556.0,81385.28621899693,108748.07758002759
101739556.0,81402.26437441431,108798.58719042968
101759556.0,81414.8150069299,108853.23398318765
101779556.0,81424.53651513267,108896.39698622469
101799556.0,81434.21488212637,108954.08011285783
101820556.0,81446.08685605935,109000.81952999916
101840556.0,81433.21649496775,108923.6207136648
101860556.0,81385.70553503872,108703.5571303089
101880556.0,81319.46477530252,108457.82242110441
101900556.0,81272.48788024305,108283.22262771781
101920556.0,81251.2109309086,108194.43672794852
101940556.0,81240.65813749724,108190.69082001696
101960556.0,81253.03820433829,108236.2552860011
101980556.0,81265.07879149598,108285.84498120217
102000556.0,81269.31391508583,108344.95363139249
102021556.0,81286.68578233433,108413.23980002347
102041556.0,81303.90138128005,108477.62825569004
102061556.0,81314.88215611188,108516.56713340282
102081556.0,81318.51602045036,108526.93961236984
102101556.0,81317.8453246793,108527.01603120397
102121556.0,81321.30385991378,108512.24555152307
102141556.0,81319.96985175002,108515.50568132605
102161556.0,81321.82799578732,108541.5038021363
102181556.0,81334.91907557848,108567.55214468465
102201556.0,81346.37050788358,108617.74731933587
102222556.0,81354.462067048,108666.772586996
102242556.0,81362.62402147177,108710.03592190592
102262556.0,81378.1423161186,108761.50217252673
102282556.0,81392.70263735368,108799.52308807705
102302556.0,81397.61410415225,108847.81797466442
102322556.0,81416.65182465942,108897.76513255856
102342556.0,81437.58380228383,108946.48066404443
102362556.0,81442.96160620218,109002.0282526924
102382556.0,81451.84284758239,109045.09622985948
102402556.0,81463.3049265382,109100.82640284118
102423556.0,81464.50079568653,109088.35103043995
102443556.0,81427.09834925806,108918.81564294525
102463556.0,81357.35681116261,108670.55645876593
102483556.0,81300.55025697037,108447.41287467722
102503556.0,81262.29073561663,108322.16351977576
102523556.0,81256.50557400796,108298.85125085284
102543556.0,81270.1861478712,108331.43339014106
102563556.0,81276.02156685086,108381.66017414657
102583556.0,81291.54515183972,108436.78588229243
102603556.0,81303.43944116398,108507.21553063847
102624556.0,81318.1897162408,108577.02073250515
102644556.0,81336.80243172272,108633.03760889982
102664556.0,81335.31670121063,108659.99279185965
102684556.0,81337.36558684472,108662.46731842842
102704556.0,81343.00707270292,108664.18427945963
102724556.0,81349.92901102772,108660.2100956502
102744556.0,81354.98260682405,108662.58188579515
102764556.0,81350.04913556937,108680.01211872838
102784556.0,81354.6944443321,108709.83049786885
102804556.0,81358.24615850102,108743.37018060673
102825556.0,81364.7824642977,108778.35381652723
102845556.0,81373.2952571144,108829.65702191388
102865556.0,81376.75979710884,108869.90230941735
102885556.0,81390.77186670585,108896.20384610971
102905556.0,81398.48386166568,108942.27787454837
102925556.0,81414.61537974764,108993.65199284279
102945556.0,81436.60582134499,109037.79063803663
102965556.0,81442.36983172875,109079.32767095444
102985556.0,81448.87601459942,109073.94499611491
103005556.0,81418.82728228143,108935.26984957008
103026556.0,81345.63618739718,108670.11879973634
103046556.0,81278.66717096927,108412.71090271443
103066556.0,81228.80799660672,108256.52384011535
103086556.0,81204.85063433091,108206.79052594105
103106556.0,81212.59714084049,108229.42461173076
103126556.0,81231.05245633319,108282.95212792476
103146556.0,81239.78510199822,108345.2951672404
103166556.0,81252.57471672681,108405.24277315135
103186556.0,81271.06758233256,108468.31369978006
103206556.0,81278.86853684548,108519.34835981092
103227556.0,81284.62785705859,108546.63116987859
103247556.0,81286.76808547841,108563.42529369253
103267556.0,81287.23642354902,108562.87927040836
103287556.0,81284.35095032596,108563.43586593695
103307556.0,81281.36657517472,108577.17643987271
103327556.0,81297.74529796833,108595.83414693424
103347556.0,81309.37023367969,108632.57267101096
103367556.0,81312.82522391937,108671.3571495029
103387556.0,81322.87537653811,108704.46915620723
103407556.0,81331.21669048532,108744.12139526756
103428556.0,81346.9332157844,108791.12389325222
103448556.0,81352.71373697936,108843.77304027206
103468556.0,81351.44337003904,108878.2681283921
103488556.0,81369.21299708239,108918.6833910966
103508556.0,81385.61707376105,108983.60654756238
103528556.0,81396.11777578878,109025.50748093838
103548556.0,81406.90640333439,109049.91588322824
103568556.0,81402.05958143489,109002.35571719192
103588556.0,81357.24223810076,108787.18896164735
103608556.0,81281.14287263519,108492.80542118123
103629556.0,81208.65111733194,108255.60338386627
103649556.0,81156.14932817082,108124.01641092589
103669556.0,81143.7107650575,108101.30352997349
103689556.0,81154.92060252102,108145.0966297916
103709556.0,81173.54593782948,108201.04447786909
103729556.0,81196.6991181471,108262.1989270488
103749556.0,81206.52823179455,108337.63830770538
103769556.0,81227.9536965649,108397.62544671161
103789556.0,81243.6483191472,108429.65808865656
103809556.0,81239.16562824964,108446.26352878078
103830556.0,81240.79018289932,108449.57076033439
103850556.0,81233.60356645186,108445.51844696018
103870556.0,81232.56813788766,108446.89863577984
103890556.0,81241.14048712801,108471.87695085423
103910556.0,81246.78350170347,108506.62014871404
103930556.0,81260.89731623924,108537.26799350797
103950556.0,81274.1901438498,108565.98150475176
103970556.0,81281.03380564065,108587.60742180169
103990556.0,81286.04280315356,108615.72705973341
104010556.0,81292.78744236802,108637.78192459582
104031556.0,81291.20208822023,108658.28974506812
104051556.0,81293.74812421006,108695.871552623
104071556.0,81307.73459134824,108736.57069597012
104091556.0,81314.78247315159,108786.0673183866
104111556.0,81328.40738868063,108819.7764481838
104131556.0,81339.53227104053,108845.4744107278
104151556.0,81340.47871328291,108836.9321590494
104171556.0,81316.7290448825,108671.44544388172
104191556.0,81240.03835342912,108389.82876777368
104211556.0,81159.96592452734,108121.353136283
104232556.0,81111.466141235,107953.25796185297
104252556.0,81085.16510711897,107916.17935660123
104272556.0,81082.84690921867,107938.07985498491
104292556.0,81094.34865582842,107984.69921197093
104312556.0,81110.68807099047,108042.24926602798
104332556.0,81127.36232295024,108104.1555287485
104352556.0,81146.50885636444,108170.05458007075
104372556.0,81160.56277978221,108213.3744687781
104392556.0,81162.77891708202,108247.89142639807
104413556.0,81164.2080998316,108252.8966211264
104433556.0,81162.77083841883,108239.26580331747
104453556.0,81161.99487716774,108241.33842356317
104473556.0,81159.06789809195,108240.81561269233
104493556.0,81161.68324667407,108261.47307303787
104513556.0,81179.38764469896,108296.37024655729
104533556.0,81190.18666349846,108329.1467848616
104553556.0,81198.02665708758,108359.1616896228
104573556.0,81201.33577783518,108383.07127945963
104593556.0,81206.92073373473,108421.86399683452
104614556.0,81223.60928678754,108458.50507508521
104634556.0,81222.47615992857,108498.16264412276
104654556.0,81224.99436105735,108542.04935991896
104674556.0,81242.32960195675,108574.05161117132
104694556.0,81252.34345066646,108617.26667509851
104714556.0,81261.15799442735,108650.78347192903
104734556.0,81263.06202731564,108670.678782855
104754556.0,81270.97666191147,108698.96637873305
104774556.0,81271.80576356452,108655.91489394498
104794556.0,81222.56121860776,108454.3721419482
104815556.0,81148.45680654736,108158.48721625938
104835556.0,81077.41845350861,107915.72653750145
104855556.0,81032.58490983953,107796.28158642574
104875556.0,81026.1013851625,107780.57932569967
104895556.0,81029.694496289,107820.57069147081
104915556.0,81049.1414334784,107872.80268903344
104935556.0,81068.44312381496,107922.57102710525
104955556.0,81077.22209663996,107974.394574879
104975556.0,81096.24578704125,108025.7258345605
104995556.0,81099.44588887243,108061.77818178487
105016556.0,81098.51966500594,108077.00118938083
105036556.0,81099.26910108386,108076.28962108676
105056556.0,81089.31986725447,108062.75339822733
105076556.0,81093.1934354168,108065.47993410921
105096556.0,81097.90564714307,108093.56605989166
105116556.0,81105.90340613085,108115.51990529355
105136556.0,81119.48888333798,108135.9244493999
105156556.0,81123.14962166907,108163.87816173743
105176556.0,81132.13053592289,108198.9915081659
105196556.0,81141.68000696172,108240.59791844079
105217556.0,81145.15858744676,108271.817766637
105237556.0,81149.34453493348,108308.4227958671
105257556.0,81161.04469134347,108356.34672498633
105277556.0,81173.1002313871,108393.63395085055
105297556.0,81183.84378438749,108428.8725261124
105317556.0,81205.08236775405,108469.59899997001
105337556.0,81215.41785143837,108515.7130933603
105357556.0,81221.96903050333,108565.01381884543
105377556.0,81233.2215136058,108586.62398876803
105397556.0,81213.3994950908,108493.36476794851
105418556.0,81158.67673412422,108254.10054526375
105438556.0,81087.8319161244,108005.96436286108
105458556.0,81031.46783395197,107844.4146628424
105478556.0,81012.27718251244,107785.47065561949
105498556.0,81022.03881407254,107823.4203732703
105518556.0,81044.05979352741,107886.46636561229
105538556.0,81062.28253154588,107959.80217169307
105558556.0,81082.41886712075,108029.4744767508
105578556.0,81101.34761926108,108091.2554306357
105598556.0,81110.55700897498,108154.74955856818
105619556.0,81117.63831557921,108185.28456669746
105639556.0,81122.55259939721,108206.09091235475
105659556.0,81126.86419197424,108208.88486971226
105679556.0,81127.7549187072,108212.09124038432
105699556.0,81133.78156651373,108238.85336333742
105719556.0,81145.79582510439,108253.96741814635
105739556.0,81151.52522297908,108283.49496149173
105759556.0,81160.17329637431,108309.22613123813
105779556.0,81166.16899169248,108331.04989656097
105799556.0,81170.78743661902,108361.22449930989
105820556.0,81177.5808844613,108385.64286951818
105840556.0,81181.8036853769,108430.06714245304
105860556.0,81194.66720172501,108461.49935867681
105880556.0,81199.83051239273,108487.96666161218
105900556.0,81207.08379489946,108529.43433308281
105920556.0,81226.43428585379,108563.89580787165
105940556.0,81232.16197920813,108600.30391295895
105960556.0,81244.82314659056,108631.21993553641
105980556.0,81253.62429737898,108642.85971770088
106000556.0,81231.31919580573,108545.38144371755
106021556.0,81178.2305939361,108312.79520666867
106041556.0,81098.96938800455,108070.73393794296
106061556.0,81049.73222627904,107900.68115292609
